,YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,UnknownDose,Region,TargetGroup,Vaccine,Population
120096,2021-W32,IE,1749671.0,0.0,0.0,24,,119,0,0,IE,Age25_49,AZ,4964440
120097,2021-W32,IE,1749671.0,0.0,0.0,300,,14758,0,0,IE,Age25_49,MOD,4964440
120098,2021-W32,IE,606007.0,0.0,0.0,215,,0,0,0,IE,Age50_59,JANSS,4964440
120099,2021-W32,IE,606007.0,0.0,0.0,800,,1836,1,0,IE,Age50_59,COM,4964440
120100,2021-W32,IE,606007.0,0.0,0.0,1,,43,0,0,IE,Age50_59,AZ,4964440
120101,2021-W32,IE,606007.0,0.0,0.0,17,,127,0,0,IE,Age50_59,MOD,4964440
120102,2021-W32,IE,346162.0,0.0,0.0,1,,0,0,0,IE,Age5_9,COM,4964440
120103,2021-W32,IE,480682.0,0.0,0.0,376,,873,1,0,IE,Age60_69,COM,4964440
120104,2021-W32,IE,480682.0,0.0,0.0,2,,174,0,0,IE,Age60_69,AZ,4964440
120105,2021-W32,IE,480682.0,0.0,0.0,4,,86,0,0,IE,Age60_69,MOD,4964440
120106,2021-W32,IE,480682.0,0.0,0.0,107,,0,0,0,IE,Age60_69,JANSS,4964440
120107,2021-W32,IE,322167.0,0.0,0.0,2,,11,0,0,IE,Age70_79,MOD,4964440
120108,2021-W32,IE,322167.0,0.0,0.0,89,,205,1,0,IE,Age70_79,COM,4964440
120109,2021-W32,IE,322167.0,0.0,0.0,0,,1,0,0,IE,Age70_79,AZ,4964440
120110,2021-W32,IE,322167.0,0.0,0.0,10,,0,0,0,IE,Age70_79,JANSS,4964440
120111,2021-W32,IE,170706.0,0.0,0.0,1,,3,0,0,IE,Age80+,MOD,4964440
120112,2021-W32,IE,170706.0,0.0,0.0,28,,65,0,0,IE,Age80+,COM,4964440
120113,2021-W32,IE,170706.0,0.0,0.0,1,,0,0,0,IE,Age80+,AZ,4964440
120114,2021-W32,IE,170706.0,0.0,0.0,3,,0,0,0,IE,Age80+,JANSS,4964440
120115,2021-W32,IE,1201635.0,0.0,0.0,1,,0,0,0,IE,Age<18,JANSS,4964440
120116,2021-W32,IE,1201635.0,0.0,0.0,51033,,1161,0,0,IE,Age<18,COM,4964440
120117,2021-W32,IE,1201635.0,0.0,0.0,39,,2,0,0,IE,Age<18,MOD,4964440
120118,2021-W32,IE,250000.0,0.0,0.0,101,,758,0,0,IE,HCW,COM,4964440
120119,2021-W32,IE,250000.0,0.0,0.0,0,,68,0,0,IE,HCW,AZ,4964440
120120,2021-W32,IE,250000.0,0.0,0.0,2,,114,0,0,IE,HCW,MOD,4964440
120121,2021-W32,IE,250000.0,0.0,0.0,15,,0,0,0,IE,HCW,JANSS,4964440
120122,2021-W32,IE,105000.0,0.0,0.0,22,,45,0,0,IE,LTCF,COM,4964440
120123,2021-W32,IE,105000.0,0.0,0.0,1,,1,0,0,IE,LTCF,MOD,4964440
120124,2021-W32,IE,105000.0,0.0,0.0,18,,0,0,0,IE,LTCF,JANSS,4964440
120125,2021-W32,IE,105000.0,0.0,0.0,0,,1,0,0,IE,LTCF,AZ,4964440
120126,2021-W33,IE,4964440.0,55200.0,0.0,139,,7638,0,0,IE,ALL,MOD,4964440
120127,2021-W33,IE,4964440.0,539370.0,0.0,16965,,125466,2,0,IE,ALL,COM,4964440
120128,2021-W33,IE,4964440.0,0.0,0.0,8,,686,0,0,IE,ALL,AZ,4964440
120129,2021-W33,IE,4964440.0,0.0,0.0,3077,,0,1,0,IE,ALL,JANSS,4964440
120130,2021-W33,IE,311481.0,0.0,0.0,1,,0,0,0,IE,Age0_4,COM,4964440
120131,2021-W33,IE,348422.0,0.0,0.0,3,,0,0,0,IE,Age10_14,MOD,4964440
120132,2021-W33,IE,348422.0,0.0,0.0,1,,0,0,0,IE,Age10_14,AZ,4964440
120133,2021-W33,IE,348422.0,0.0,0.0,43582,,48,0,0,IE,Age10_14,COM,4964440
120134,2021-W33,IE,195570.0,0.0,0.0,6,,0,0,0,IE,Age15_17,MOD,4964440
120135,2021-W33,IE,195570.0,0.0,0.0,23150,,8634,0,0,IE,Age15_17,COM,4964440
120136,2021-W33,IE,195570.0,0.0,0.0,1,,0,0,0,IE,Age15_17,JANSS,4964440
120137,2021-W33,IE,433572.0,0.0,0.0,47,,2300,0,0,IE,Age18_24,MOD,4964440
120138,2021-W33,IE,433572.0,0.0,0.0,2,,37,0,0,IE,Age18_24,AZ,4964440
120139,2021-W33,IE,433572.0,0.0,0.0,1213,,0,0,0,IE,Age18_24,JANSS,4964440
120140,2021-W33,IE,433572.0,0.0,0.0,5883,,57435,0,0,IE,Age18_24,COM,4964440
120141,2021-W33,IE,1749671.0,0.0,0.0,1518,,0,0,0,IE,Age25_49,JANSS,4964440
120142,2021-W33,IE,1749671.0,0.0,0.0,79,,5227,0,0,IE,Age25_49,MOD,4964440
120143,2021-W33,IE,1749671.0,0.0,0.0,1,,230,0,0,IE,Age25_49,AZ,4964440
120144,2021-W33,IE,1749671.0,0.0,0.0,9691,,65540,0,0,IE,Age25_49,COM,4964440
120145,2021-W33,IE,606007.0,0.0,0.0,227,,0,1,0,IE,Age50_59,JANSS,4964440
120146,2021-W33,IE,606007.0,0.0,0.0,1,,99,0,0,IE,Age50_59,AZ,4964440
120147,2021-W33,IE,606007.0,0.0,0.0,7,,72,0,0,IE,Age50_59,MOD,4964440
120148,2021-W33,IE,606007.0,0.0,0.0,794,,1431,0,0,IE,Age50_59,COM,4964440
120149,2021-W33,IE,346162.0,0.0,0.0,1,,0,0,0,IE,Age5_9,COM,4964440
120150,2021-W33,IE,480682.0,0.0,0.0,99,,0,0,0,IE,Age60_69,JANSS,4964440
120151,2021-W33,IE,480682.0,0.0,0.0,3,,309,0,0,IE,Age60_69,AZ,4964440
120152,2021-W33,IE,480682.0,0.0,0.0,6,,30,0,0,IE,Age60_69,MOD,4964440
120153,2021-W33,IE,480682.0,0.0,0.0,457,,802,1,0,IE,Age60_69,COM,4964440
120154,2021-W33,IE,322167.0,0.0,0.0,0,,6,0,0,IE,Age70_79,MOD,4964440
120155,2021-W33,IE,322167.0,0.0,0.0,15,,0,0,0,IE,Age70_79,JANSS,4964440
120156,2021-W33,IE,322167.0,0.0,0.0,101,,171,1,0,IE,Age70_79,COM,4964440
120157,2021-W33,IE,322167.0,0.0,0.0,1,,11,0,0,IE,Age70_79,AZ,4964440
120158,2021-W33,IE,170706.0,0.0,0.0,39,,87,0,0,IE,Age80+,COM,4964440
120159,2021-W33,IE,170706.0,0.0,0.0,5,,0,0,0,IE,Age80+,JANSS,4964440
120160,2021-W33,IE,170706.0,0.0,0.0,0,,3,0,0,IE,Age80+,MOD,4964440
120161,2021-W33,IE,1201635.0,0.0,0.0,9,,0,0,0,IE,Age<18,MOD,4964440
120162,2021-W33,IE,1201635.0,0.0,0.0,1,,0,0,0,IE,Age<18,JANSS,4964440
120163,2021-W33,IE,1201635.0,0.0,0.0,66734,,8682,0,0,IE,Age<18,COM,4964440
120164,2021-W33,IE,1201635.0,0.0,0.0,1,,0,0,0,IE,Age<18,AZ,4964440
120165,2021-W33,IE,250000.0,0.0,0.0,16,,0,0,0,IE,HCW,JANSS,4964440
120166,2021-W33,IE,250000.0,0.0,0.0,1,,76,0,0,IE,HCW,MOD,4964440
120167,2021-W33,IE,250000.0,0.0,0.0,79,,530,0,0,IE,HCW,COM,4964440
120168,2021-W33,IE,250000.0,0.0,0.0,0,,144,0,0,IE,HCW,AZ,4964440
120169,2021-W33,IE,105000.0,0.0,0.0,21,,0,0,0,IE,LTCF,JANSS,4964440
120170,2021-W33,IE,105000.0,0.0,0.0,16,,114,0,0,IE,LTCF,COM,4964440
120171,2021-W33,IE,105000.0,0.0,0.0,0,,8,0,0,IE,LTCF,AZ,4964440
120172,2021-W33,IE,105000.0,0.0,0.0,0,,5,0,0,IE,LTCF,MOD,4964440
120173,2021-W34,IE,4964440.0,0.0,0.0,5,,560,0,0,IE,ALL,AZ,4964440
120174,2021-W34,IE,4964440.0,0.0,0.0,1894,,0,0,0,IE,ALL,JANSS,4964440
120175,2021-W34,IE,4964440.0,537030.0,0.0,18412,,72814,5,0,IE,ALL,COM,4964440
120176,2021-W34,IE,4964440.0,55200.0,0.0,128,,5310,0,0,IE,ALL,MOD,4964440
120177,2021-W34,IE,311481.0,0.0,0.0,1,,0,0,0,IE,Age0_4,COM,4964440
120178,2021-W34,IE,348422.0,0.0,0.0,32397,,264,0,0,IE,Age10_14,COM,4964440
120179,2021-W34,IE,195570.0,0.0,0.0,5,,5,0,0,IE,Age15_17,MOD,4964440
120180,2021-W34,IE,195570.0,0.0,0.0,15667,,33329,0,0,IE,Age15_17,COM,4964440
120181,2021-W34,IE,195570.0,0.0,0.0,1,,0,0,0,IE,Age15_17,JANSS,4964440
120182,2021-W34,IE,433572.0,0.0,0.0,672,,0,0,0,IE,Age18_24,JANSS,4964440
120183,2021-W34,IE,433572.0,0.0,0.0,6281,,38273,0,0,IE,Age18_24,COM,4964440
120184,2021-W34,IE,433572.0,0.0,0.0,1,,58,0,0,IE,Age18_24,AZ,4964440
120185,2021-W34,IE,433572.0,0.0,0.0,51,,2511,0,0,IE,Age18_24,MOD,4964440
120186,2021-W34,IE,1749671.0,0.0,0.0,2,,172,0,0,IE,Age25_49,AZ,4964440
120187,2021-W34,IE,1749671.0,0.0,0.0,66,,2695,0,0,IE,Age25_49,MOD,4964440
120188,2021-W34,IE,1749671.0,0.0,0.0,10648,,31802,1,0,IE,Age25_49,COM,4964440
120189,2021-W34,IE,1749671.0,0.0,0.0,976,,0,0,0,IE,Age25_49,JANSS,4964440
120190,2021-W34,IE,606007.0,0.0,0.0,0,,110,0,0,IE,Age50_59,AZ,4964440
120191,2021-W34,IE,606007.0,0.0,0.0,178,,0,0,0,IE,Age50_59,JANSS,4964440
120192,2021-W34,IE,606007.0,0.0,0.0,8,,72,0,0,IE,Age50_59,MOD,4964440
120193,2021-W34,IE,606007.0,0.0,0.0,890,,1622,1,0,IE,Age50_59,COM,4964440
120194,2021-W34,IE,480682.0,0.0,0.0,447,,856,3,0,IE,Age60_69,COM,4964440
120195,2021-W34,IE,480682.0,0.0,0.0,1,,211,0,0,IE,Age60_69,AZ,4964440
120196,2021-W34,IE,480682.0,0.0,0.0,2,,25,0,0,IE,Age60_69,MOD,4964440
120197,2021-W34,IE,480682.0,0.0,0.0,55,,0,0,0,IE,Age60_69,JANSS,4964440
120198,2021-W34,IE,322167.0,0.0,0.0,1,,9,0,0,IE,Age70_79,AZ,4964440
120199,2021-W34,IE,322167.0,0.0,0.0,99,,198,0,0,IE,Age70_79,COM,4964440
120200,2021-W34,IE,322167.0,0.0,0.0,1,,7,0,0,IE,Age70_79,MOD,4964440
120201,2021-W34,IE,322167.0,0.0,0.0,11,,0,0,0,IE,Age70_79,JANSS,4964440
120202,2021-W34,IE,170706.0,0.0,0.0,2,,0,0,0,IE,Age80+,JANSS,4964440
120203,2021-W34,IE,170706.0,0.0,0.0,47,,63,0,0,IE,Age80+,COM,4964440
120204,2021-W34,IE,1201635.0,0.0,0.0,1,,0,0,0,IE,Age<18,JANSS,4964440
120205,2021-W34,IE,1201635.0,0.0,0.0,48065,,33593,0,0,IE,Age<18,COM,4964440
120206,2021-W34,IE,1201635.0,0.0,0.0,5,,5,0,0,IE,Age<18,MOD,4964440
120207,2021-W34,IE,250000.0,0.0,0.0,7,,37,0,0,IE,HCW,MOD,4964440
120208,2021-W34,IE,250000.0,0.0,0.0,0,,99,0,0,IE,HCW,AZ,4964440
120209,2021-W34,IE,250000.0,0.0,0.0,9,,0,0,0,IE,HCW,JANSS,4964440
120210,2021-W34,IE,250000.0,0.0,0.0,90,,373,2,0,IE,HCW,COM,4964440
120211,2021-W34,IE,105000.0,0.0,0.0,5,,0,0,0,IE,LTCF,JANSS,4964440
120212,2021-W34,IE,105000.0,0.0,0.0,25,,36,0,0,IE,LTCF,COM,4964440
120213,2021-W34,IE,105000.0,0.0,0.0,0,,4,0,0,IE,LTCF,AZ,4964440
120214,2021-W35,IE,4964440.0,0.0,0.0,8,,96,0,0,IE,ALL,AZ,4964440
120215,2021-W35,IE,4964440.0,0.0,0.0,40,,4048,0,0,IE,ALL,MOD,4964440
120216,2021-W35,IE,4964440.0,0.0,0.0,913,,0,0,0,IE,ALL,JANSS,4964440
120217,2021-W35,IE,4964440.0,170820.0,0.0,13128,,42841,32,0,IE,ALL,COM,4964440
120218,2021-W35,IE,311481.0,0.0,0.0,1,,0,0,0,IE,Age0_4,COM,4964440
120219,2021-W35,IE,348422.0,0.0,0.0,13198,,11527,0,0,IE,Age10_14,COM,4964440
120220,2021-W35,IE,348422.0,0.0,0.0,1,,0,0,0,IE,Age10_14,AZ,4964440
120221,2021-W35,IE,195570.0,0.0,0.0,1,,440,0,0,IE,Age15_17,MOD,4964440
120222,2021-W35,IE,195570.0,0.0,0.0,7117,,27494,0,0,IE,Age15_17,COM,4964440
120223,2021-W35,IE,195570.0,0.0,0.0,2,,0,0,0,IE,Age15_17,JANSS,4964440
120224,2021-W35,IE,433572.0,0.0,0.0,0,,7,0,0,IE,Age18_24,AZ,4964440
120225,2021-W35,IE,433572.0,0.0,0.0,15,,1868,0,0,IE,Age18_24,MOD,4964440
120226,2021-W35,IE,433572.0,0.0,0.0,315,,0,0,0,IE,Age18_24,JANSS,4964440
120227,2021-W35,IE,433572.0,0.0,0.0,4373,,19881,0,0,IE,Age18_24,COM,4964440
120228,2021-W35,IE,1749671.0,0.0,0.0,7663,,21019,3,0,IE,Age25_49,COM,4964440
120229,2021-W35,IE,1749671.0,0.0,0.0,485,,0,0,0,IE,Age25_49,JANSS,4964440
120230,2021-W35,IE,1749671.0,0.0,0.0,24,,2076,0,0,IE,Age25_49,MOD,4964440
120231,2021-W35,IE,1749671.0,0.0,0.0,7,,46,0,0,IE,Age25_49,AZ,4964440
120232,2021-W35,IE,606007.0,0.0,0.0,73,,0,0,0,IE,Age50_59,JANSS,4964440
120233,2021-W35,IE,606007.0,0.0,0.0,0,,11,0,0,IE,Age50_59,AZ,4964440
120234,2021-W35,IE,606007.0,0.0,0.0,1,,79,0,0,IE,Age50_59,MOD,4964440
120235,2021-W35,IE,606007.0,0.0,0.0,654,,1133,7,0,IE,Age50_59,COM,4964440
120236,2021-W35,IE,480682.0,0.0,0.0,33,,0,0,0,IE,Age60_69,JANSS,4964440
120237,2021-W35,IE,480682.0,0.0,0.0,333,,615,14,0,IE,Age60_69,COM,4964440
120238,2021-W35,IE,480682.0,0.0,0.0,0,,21,0,0,IE,Age60_69,MOD,4964440
120239,2021-W35,IE,480682.0,0.0,0.0,1,,31,0,0,IE,Age60_69,AZ,4964440
120240,2021-W35,IE,322167.0,0.0,0.0,0,,3,0,0,IE,Age70_79,MOD,4964440
120241,2021-W35,IE,322167.0,0.0,0.0,0,,1,0,0,IE,Age70_79,AZ,4964440
120242,2021-W35,IE,322167.0,0.0,0.0,77,,138,4,0,IE,Age70_79,COM,4964440
120243,2021-W35,IE,322167.0,0.0,0.0,7,,0,0,0,IE,Age70_79,JANSS,4964440
120244,2021-W35,IE,170706.0,0.0,0.0,28,,55,4,0,IE,Age80+,COM,4964440
120245,2021-W35,IE,170706.0,0.0,0.0,0,,1,0,0,IE,Age80+,MOD,4964440
120246,2021-W35,IE,1201635.0,0.0,0.0,2,,0,0,0,IE,Age<18,JANSS,4964440
120247,2021-W35,IE,1201635.0,0.0,0.0,20316,,39021,0,0,IE,Age<18,COM,4964440
120248,2021-W35,IE,1201635.0,0.0,0.0,1,,440,0,0,IE,Age<18,MOD,4964440
120249,2021-W35,IE,1201635.0,0.0,0.0,1,,0,0,0,IE,Age<18,AZ,4964440
120250,2021-W35,IE,250000.0,0.0,0.0,83,,308,9,0,IE,HCW,COM,4964440
120251,2021-W35,IE,250000.0,0.0,0.0,7,,0,0,0,IE,HCW,JANSS,4964440
120252,2021-W35,IE,250000.0,0.0,0.0,0,,25,0,0,IE,HCW,AZ,4964440
120253,2021-W35,IE,250000.0,0.0,0.0,0,,20,0,0,IE,HCW,MOD,4964440
120254,2021-W35,IE,105000.0,0.0,0.0,14,,17,0,0,IE,LTCF,COM,4964440
120255,2021-W35,IE,105000.0,0.0,0.0,5,,0,0,0,IE,LTCF,JANSS,4964440
120256,2021-W35,IE,105000.0,0.0,0.0,0,,1,0,0,IE,LTCF,MOD,4964440
120257,2021-W36,IE,4964440.0,0.0,0.0,9,,110,0,0,IE,ALL,AZ,4964440
120258,2021-W36,IE,4964440.0,166140.0,0.0,10108,,22990,42,0,IE,ALL,COM,4964440
120259,2021-W36,IE,4964440.0,0.0,0.0,682,,0,0,0,IE,ALL,JANSS,4964440
120260,2021-W36,IE,4964440.0,63600.0,0.0,36,,1445,0,0,IE,ALL,MOD,4964440
120261,2021-W36,IE,348422.0,0.0,0.0,1,,0,0,0,IE,Age10_14,MOD,4964440
120262,2021-W36,IE,348422.0,0.0,0.0,5100,,37521,0,0,IE,Age10_14,COM,4964440
120263,2021-W36,IE,195570.0,0.0,0.0,3410,,24485,0,0,IE,Age15_17,COM,4964440
120264,2021-W36,IE,195570.0,0.0,0.0,0,,174,0,0,IE,Age15_17,MOD,4964440
120265,2021-W36,IE,433572.0,0.0,0.0,1,,5,0,0,IE,Age18_24,AZ,4964440
120266,2021-W36,IE,433572.0,0.0,0.0,234,,0,0,0,IE,Age18_24,JANSS,4964440
120267,2021-W36,IE,433572.0,0.0,0.0,3066,,8619,0,0,IE,Age18_24,COM,4964440
120268,2021-W36,IE,433572.0,0.0,0.0,7,,696,0,0,IE,Age18_24,MOD,4964440
120269,2021-W36,IE,1749671.0,0.0,0.0,7,,45,0,0,IE,Age25_49,AZ,4964440
120270,2021-W36,IE,1749671.0,0.0,0.0,353,,0,0,0,IE,Age25_49,JANSS,4964440
120271,2021-W36,IE,1749671.0,0.0,0.0,21,,698,0,0,IE,Age25_49,MOD,4964440
120272,2021-W36,IE,1749671.0,0.0,0.0,6219,,12708,5,0,IE,Age25_49,COM,4964440
120273,2021-W36,IE,606007.0,0.0,0.0,0,,16,0,0,IE,Age50_59,AZ,4964440
120274,2021-W36,IE,606007.0,0.0,0.0,58,,0,0,0,IE,Age50_59,JANSS,4964440
120275,2021-W36,IE,606007.0,0.0,0.0,2,,28,0,0,IE,Age50_59,MOD,4964440
120276,2021-W36,IE,606007.0,0.0,0.0,491,,934,3,0,IE,Age50_59,COM,4964440
120277,2021-W36,IE,480682.0,0.0,0.0,239,,578,5,0,IE,Age60_69,COM,4964440
120278,2021-W36,IE,480682.0,0.0,0.0,1,,40,0,0,IE,Age60_69,AZ,4964440
120279,2021-W36,IE,480682.0,0.0,0.0,5,,16,0,0,IE,Age60_69,MOD,4964440
120280,2021-W36,IE,480682.0,0.0,0.0,30,,0,0,0,IE,Age60_69,JANSS,4964440
120281,2021-W36,IE,322167.0,0.0,0.0,68,,113,11,0,IE,Age70_79,COM,4964440
120282,2021-W36,IE,322167.0,0.0,0.0,5,,0,0,0,IE,Age70_79,JANSS,4964440
120283,2021-W36,IE,322167.0,0.0,0.0,1,,4,0,0,IE,Age70_79,MOD,4964440
120284,2021-W36,IE,322167.0,0.0,0.0,0,,3,0,0,IE,Age70_79,AZ,4964440
120285,2021-W36,IE,170706.0,0.0,0.0,2,,0,0,0,IE,Age80+,JANSS,4964440
120286,2021-W36,IE,170706.0,0.0,0.0,25,,38,18,0,IE,Age80+,COM,4964440
120287,2021-W36,IE,170706.0,0.0,0.0,0,,3,0,0,IE,Age80+,MOD,4964440
120288,2021-W36,IE,170706.0,0.0,0.0,0,,1,0,0,IE,Age80+,AZ,4964440
120289,2021-W36,IE,1201635.0,0.0,0.0,1,,174,0,0,IE,Age<18,MOD,4964440
120290,2021-W36,IE,1201635.0,0.0,0.0,8510,,62006,0,0,IE,Age<18,COM,4964440
120291,2021-W36,IE,250000.0,0.0,0.0,0,,12,0,0,IE,HCW,MOD,4964440
120292,2021-W36,IE,250000.0,0.0,0.0,3,,0,0,0,IE,HCW,JANSS,4964440
120293,2021-W36,IE,250000.0,0.0,0.0,1,,27,0,0,IE,HCW,AZ,4964440
120294,2021-W36,IE,250000.0,0.0,0.0,57,,269,5,0,IE,HCW,COM,4964440
120295,2021-W36,IE,105000.0,0.0,0.0,10,,0,0,0,IE,LTCF,JANSS,4964440
120296,2021-W36,IE,105000.0,0.0,0.0,21,,24,2,0,IE,LTCF,COM,4964440
120297,2021-W36,IE,105000.0,0.0,0.0,0,,5,0,0,IE,LTCF,AZ,4964440
120298,2021-W37,IE,4964440.0,0.0,0.0,504,,0,0,0,IE,ALL,JANSS,4964440
120299,2021-W37,IE,4964440.0,108810.0,0.0,7606,,20873,26,0,IE,ALL,COM,4964440
120300,2021-W37,IE,4964440.0,48000.0,0.0,21,,439,0,0,IE,ALL,MOD,4964440
120301,2021-W37,IE,4964440.0,0.0,0.0,5,,61,0,0,IE,ALL,AZ,4964440
120302,2021-W37,IE,311481.0,0.0,0.0,0,,2,0,0,IE,Age0_4,COM,4964440
120303,2021-W37,IE,348422.0,0.0,0.0,0,,3,0,0,IE,Age10_14,MOD,4964440
120304,2021-W37,IE,348422.0,0.0,0.0,4508,,35835,0,0,IE,Age10_14,COM,4964440
120305,2021-W37,IE,195570.0,0.0,0.0,2742,,18034,0,0,IE,Age15_17,COM,4964440
120306,2021-W37,IE,195570.0,0.0,0.0,0,,16,0,0,IE,Age15_17,MOD,4964440
120307,2021-W37,IE,433572.0,0.0,0.0,2419,,7403,0,0,IE,Age18_24,COM,4964440
120308,2021-W37,IE,433572.0,0.0,0.0,4,,129,0,0,IE,Age18_24,MOD,4964440
120309,2021-W37,IE,433572.0,0.0,0.0,165,,0,0,0,IE,Age18_24,JANSS,4964440
120310,2021-W37,IE,433572.0,0.0,0.0,1,,8,0,0,IE,Age18_24,AZ,4964440
120311,2021-W37,IE,1749671.0,0.0,0.0,13,,287,0,0,IE,Age25_49,MOD,4964440
120312,2021-W37,IE,1749671.0,0.0,0.0,3,,22,0,0,IE,Age25_49,AZ,4964440
120313,2021-W37,IE,1749671.0,0.0,0.0,4585,,11850,3,0,IE,Age25_49,COM,4964440
120314,2021-W37,IE,1749671.0,0.0,0.0,284,,0,0,0,IE,Age25_49,JANSS,4964440
120315,2021-W37,IE,606007.0,0.0,0.0,2,,15,0,0,IE,Age50_59,MOD,4964440
120316,2021-W37,IE,606007.0,0.0,0.0,1,,5,0,0,IE,Age50_59,AZ,4964440
120317,2021-W37,IE,606007.0,0.0,0.0,364,,901,4,0,IE,Age50_59,COM,4964440
120318,2021-W37,IE,606007.0,0.0,0.0,37,,0,0,0,IE,Age50_59,JANSS,4964440
120319,2021-W37,IE,346162.0,0.0,0.0,0,,1,0,0,IE,Age5_9,COM,4964440
120320,2021-W37,IE,480682.0,0.0,0.0,12,,0,0,0,IE,Age60_69,JANSS,4964440
120321,2021-W37,IE,480682.0,0.0,0.0,1,,8,0,0,IE,Age60_69,MOD,4964440
120322,2021-W37,IE,480682.0,0.0,0.0,179,,542,3,0,IE,Age60_69,COM,4964440
120323,2021-W37,IE,480682.0,0.0,0.0,0,,25,0,0,IE,Age60_69,AZ,4964440
120324,2021-W37,IE,322167.0,0.0,0.0,4,,0,0,0,IE,Age70_79,JANSS,4964440
120325,2021-W37,IE,322167.0,0.0,0.0,0,,1,0,0,IE,Age70_79,AZ,4964440
120326,2021-W37,IE,322167.0,0.0,0.0,1,,0,0,0,IE,Age70_79,MOD,4964440
120327,2021-W37,IE,322167.0,0.0,0.0,48,,118,6,0,IE,Age70_79,COM,4964440
120328,2021-W37,IE,170706.0,0.0,0.0,2,,0,0,0,IE,Age80+,JANSS,4964440
120329,2021-W37,IE,170706.0,0.0,0.0,11,,59,10,0,IE,Age80+,COM,4964440
120330,2021-W37,IE,1201635.0,0.0,0.0,0,,19,0,0,IE,Age<18,MOD,4964440
120331,2021-W37,IE,1201635.0,0.0,0.0,7250,,53872,0,0,IE,Age<18,COM,4964440
120332,2021-W37,IE,250000.0,0.0,0.0,0,,15,0,0,IE,HCW,AZ,4964440
120333,2021-W37,IE,250000.0,0.0,0.0,1,,5,0,0,IE,HCW,MOD,4964440
120334,2021-W37,IE,250000.0,0.0,0.0,5,,0,0,0,IE,HCW,JANSS,4964440
120335,2021-W37,IE,250000.0,0.0,0.0,52,,198,1,0,IE,HCW,COM,4964440
120336,2021-W37,IE,105000.0,0.0,0.0,125,,37,0,0,IE,LTCF,COM,4964440
120337,2021-W37,IE,105000.0,0.0,0.0,1,,0,0,0,IE,LTCF,MOD,4964440
120338,2021-W37,IE,105000.0,0.0,0.0,29,,0,0,0,IE,LTCF,JANSS,4964440
120339,2021-W38,IE,4964440.0,0.0,0.0,11,,539,0,0,IE,ALL,MOD,4964440
120340,2021-W38,IE,4964440.0,0.0,335000.0,4,,33,0,0,IE,ALL,AZ,4964440
120341,2021-W38,IE,4964440.0,0.0,0.0,426,,0,0,0,IE,ALL,JANSS,4964440
120342,2021-W38,IE,4964440.0,111150.0,0.0,6305,,16226,419,0,IE,ALL,COM,4964440
120343,2021-W38,IE,311481.0,0.0,0.0,0,,1,0,0,IE,Age0_4,COM,4964440
120344,2021-W38,IE,348422.0,0.0,0.0,3502,,21624,1,0,IE,Age10_14,COM,4964440
120345,2021-W38,IE,195570.0,0.0,0.0,0,,22,0,0,IE,Age15_17,MOD,4964440
120346,2021-W38,IE,195570.0,0.0,0.0,1967,,11359,0,0,IE,Age15_17,COM,4964440
120347,2021-W38,IE,433572.0,0.0,0.0,0,,1,0,0,IE,Age18_24,AZ,4964440
120348,2021-W38,IE,433572.0,0.0,0.0,1746,,5185,0,0,IE,Age18_24,COM,4964440
120349,2021-W38,IE,433572.0,0.0,0.0,2,,205,0,0,IE,Age18_24,MOD,4964440
120350,2021-W38,IE,433572.0,0.0,0.0,131,,0,0,0,IE,Age18_24,JANSS,4964440
120351,2021-W38,IE,1749671.0,0.0,0.0,3,,20,0,0,IE,Age25_49,AZ,4964440
120352,2021-W38,IE,1749671.0,0.0,0.0,237,,0,0,0,IE,Age25_49,JANSS,4964440
120353,2021-W38,IE,1749671.0,0.0,0.0,3925,,9673,6,0,IE,Age25_49,COM,4964440
120354,2021-W38,IE,1749671.0,0.0,0.0,8,,311,0,0,IE,Age25_49,MOD,4964440
120355,2021-W38,IE,606007.0,0.0,0.0,1,,3,0,0,IE,Age50_59,AZ,4964440
120356,2021-W38,IE,606007.0,0.0,0.0,42,,0,0,0,IE,Age50_59,JANSS,4964440
120357,2021-W38,IE,606007.0,0.0,0.0,356,,807,8,0,IE,Age50_59,COM,4964440
120358,2021-W38,IE,606007.0,0.0,0.0,1,,17,0,0,IE,Age50_59,MOD,4964440
120359,2021-W38,IE,480682.0,0.0,0.0,12,,0,0,0,IE,Age60_69,JANSS,4964440
120360,2021-W38,IE,480682.0,0.0,0.0,0,,6,0,0,IE,Age60_69,AZ,4964440
120361,2021-W38,IE,480682.0,0.0,0.0,0,,4,0,0,IE,Age60_69,MOD,4964440
120362,2021-W38,IE,480682.0,0.0,0.0,183,,423,10,0,IE,Age60_69,COM,4964440
120363,2021-W38,IE,322167.0,0.0,0.0,0,,2,0,0,IE,Age70_79,MOD,4964440
120364,2021-W38,IE,322167.0,0.0,0.0,40,,103,38,0,IE,Age70_79,COM,4964440
120365,2021-W38,IE,322167.0,0.0,0.0,4,,0,0,0,IE,Age70_79,JANSS,4964440
120366,2021-W38,IE,322167.0,0.0,0.0,0,,2,0,0,IE,Age70_79,AZ,4964440
120367,2021-W38,IE,170706.0,0.0,0.0,55,,35,357,0,IE,Age80+,COM,4964440
